City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
293,Tongren,CN,2022-11-20 12:41:55,27.7172,109.1853,62.76,82,10,2.91
294,Shimoga,IN,2022-11-20 12:41:56,13.9167,75.5667,68.04,53,69,3.27
295,Freeport,US,2022-11-20 12:41:56,40.6576,-73.5832,36.97,42,0,23.02
296,Bellevue,US,2022-11-20 12:39:09,47.6104,-122.2007,39.58,81,0,3.44
297,Tautira,PF,2022-11-20 12:41:57,-17.7333,-149.15,76.32,77,70,13.58
298,Biak,ID,2022-11-20 12:32:27,-0.9131,122.8766,77.47,85,100,1.9
299,Vila Do Maio,CV,2022-11-20 12:41:57,15.1333,-23.2167,83.19,71,95,21.12
300,Saint Anthony,US,2022-11-20 12:41:58,45.0205,-93.218,17.22,79,75,8.05
301,Griffith,US,2022-11-20 12:41:58,41.5284,-87.4237,13.1,79,0,10.36
302,Chongwe,ZM,2022-11-20 12:41:58,-15.3292,28.682,96.4,14,17,10.33
303,Los Llanos De Aridane,ES,2022-11-20 12:41:59,28.6585,-17.9182,70.12,68,75,11.5
304,Dickinson,US,2022-11-20 12:41:59,29.4608,-95.0513,44.67,81,100,11.5
305,Hutchinson,US,2022-11-20 12:40:50,38.0608,-97.9298,22.03,73,0,6.91
306,Eidsvag,NO,2022-11-20 12:42:00,62.7767,8.0668,38.05,41,77,5.12
307,Kieta,PG,2022-11-20 12:42:00,-6.2167,155.6333,78.66,79,15,0.83
308,Salina Cruz,MX,2022-11-20 12:42:00,16.1667,-95.2,78.17,68,80,21.59
309,Inirida,CO,2022-11-20 12:42:01,3.8653,-67.9239,80.28,84,51,1.16
310,Samarai,PG,2022-11-20 12:42:01,-10.6167,150.6667,83.84,78,6,13.4
311,Uaua,BR,2022-11-20 12:42:02,-9.8414,-39.4817,83.1,45,63,8.39
312,Sechura,PE,2022-11-20 12:42:03,-5.5569,-80.8222,65.97,76,5,7.29
313,Faanui,PF,2022-11-20 12:42:03,-16.4833,-151.75,77.79,78,100,18.1
314,Armidale,AU,2022-11-20 12:43:04,-30.5167,151.65,47.35,70,5,5.46
315,Narsaq,GL,2022-11-20 12:43:04,60.9167,-46.05,23.22,79,100,4.45
316,Georgetown,MY,2022-11-20 12:39:49,5.4112,100.3354,84.13,87,40,5.01
317,Malinovoye Ozero,RU,2022-11-20 12:43:05,51.6753,79.7825,11.26,75,14,2.08
318,Chukhloma,RU,2022-11-20 12:43:05,58.7525,42.6825,16.34,82,0,3.04
319,Sambava,MG,2022-11-20 12:43:06,-14.2667,50.1667,80.67,59,0,8.41
320,Talca,CL,2022-11-20 12:38:50,-35.4333,-71.6667,62.51,47,0,11.12
321,Kongoussi,BF,2022-11-20 12:43:07,13.3258,-1.5347,93.74,12,46,12.8
322,Michurinsk,RU,2022-11-20 12:43:07,52.8978,40.4907,21.45,95,100,4.43
323,Bukama,CD,2022-11-20 12:43:07,-9.2,25.85,93.16,37,12,3.67
324,Oranjemund,NA,2022-11-20 12:43:08,-28.55,16.4333,69.15,61,99,22.1
325,Fortuna,US,2022-11-20 12:43:08,40.5982,-124.1573,37.74,87,0,12.66
326,Beyneu,KZ,2022-11-20 12:43:09,45.3167,55.2,50.65,61,100,7.94
327,Husavik,IS,2022-11-20 12:43:09,66.0449,-17.3389,43.68,84,100,9.75
328,Flinders,AU,2022-11-20 12:43:10,-34.5833,150.8552,66.18,51,1,5.99
329,Urucara,BR,2022-11-20 12:43:10,-2.5364,-57.76,92.23,40,1,5.3
330,Ulladulla,AU,2022-11-20 12:40:43,-35.35,150.4667,59.79,52,0,5.03
331,Shitanjing,CN,2022-11-20 12:43:11,39.2342,106.3439,34.47,39,100,7.58
332,Sydney Mines,CA,2022-11-20 12:43:11,46.2367,-60.2177,44.19,94,100,9.22
333,Vicksburg,US,2022-11-20 12:38:18,32.3526,-90.8779,29.93,100,0,0.0
334,Belaya Gora,RU,2022-11-20 12:43:12,68.5333,146.4167,-31.18,100,8,2.01
335,Katobu,ID,2022-11-20 12:43:12,-4.9408,122.5276,76.26,90,100,3.11
336,Clyde River,CA,2022-11-20 12:43:13,70.4692,-68.5914,-14.57,84,0,3.44
337,Aksarka,RU,2022-11-20 12:43:13,66.5606,67.7975,1.15,89,100,17.49
338,Bodden Town,KY,2022-11-20 12:43:14,19.2833,-81.25,80.92,83,20,8.05
339,Saint George,US,2022-11-20 12:38:16,37.1041,-113.5841,28.99,64,0,4.61
340,Rawson,AR,2022-11-20 12:43:14,-43.3002,-65.1023,60.22,44,0,17.63
341,Maragogi,BR,2022-11-20 12:43:15,-9.0122,-35.2225,82.81,62,43,12.71
342,Fomboni,KM,2022-11-20 12:43:15,-12.28,43.7425,79.12,75,46,13.65
343,Boguchany,RU,2022-11-20 12:43:16,58.3814,97.4531,13.87,81,97,12.37
344,Ilulissat,GL,2022-11-20 12:38:58,69.2167,-51.1,19.42,68,75,0.0
345,San Vicente,AR,2022-11-20 12:43:16,-26.6167,-54.1333,80.04,46,7,6.89
346,Kirkenaer,NO,2022-11-20 12:43:17,60.4564,12.0582,28.99,74,99,9.42
347,Sivaki,RU,2022-11-20 12:43:17,52.6333,126.75,13.05,92,100,11.12
348,Alyangula,AU,2022-11-20 12:43:17,-13.8483,136.4192,85.59,72,21,13.24
349,San Ramon,US,2022-11-20 12:41:16,37.7799,-121.978,52.25,68,0,0.0
350,Korem,ET,2022-11-20 12:43:18,12.5058,39.5228,63.07,35,100,9.46
351,Airai,TL,2022-11-20 12:43:19,-8.9266,125.4092,62.2,95,100,1.57
352,Kamaishi,JP,2022-11-20 12:43:19,39.2667,141.8833,54.82,80,100,8.16
353,Waddan,LY,2022-11-20 12:43:19,29.1614,16.139,78.28,14,100,14.83
354,Sola,VU,2022-11-20 12:43:21,-13.8833,167.55,75.87,94,35,0.0
355,Campagna,IT,2022-11-20 12:43:21,40.6653,15.1059,57.85,87,75,5.75
356,Broome,US,2022-11-20 12:39:32,42.2506,-75.833,26.62,72,20,18.41
357,Rio Grande,BR,2022-11-20 12:43:22,-32.035,-52.0986,80.71,71,100,17.47
358,Mount Isa,AU,2022-11-20 12:43:23,-20.7333,139.5,83.97,51,100,6.91
359,Marquard,ZA,2022-11-20 12:43:23,-28.6645,27.4305,76.35,14,6,5.41
